name,price,onPrescription
KLORANE GEL MOUSSANT CH&CORPS 500ML,6500,FALSE
KLORANE PDRE,6775,FALSE
KLORANE POUDRE 100GR,4000,FALSE
KLORANE SHAMPOING 500ML,6700,FALSE
KNZ 200MG COMP B/10,4400,FALSE
KOLICURE GTTE BUV F/15ML,1500,FALSE
KONAKION 10MG/1ML AMP B/ 5,4350,FALSE
KONTROL BAIN DE BOUC fl/ 500ml,10000,FALSE
KONTROL PDR DENTIF MENTH FL30G,3300,FALSE
KREDEX 25 MG CP SEC B/28,6735,FALSE
KREDEX 6.25 MG CP B/28,4450,FALSE
L GEST 1.5MG CP B/1,1650,FALSE
LACOMA CY 2.5ML,8725,FALSE
LACOMA T CY 2.5ML,9775,FALSE
LACOSTE ESSENTIAL SPORT EAU TOIL HOMME 125ML,45000,FALSE
LACRYPOS COLLY FL10ML,1100,FALSE
LACRYVISC GEL OPHT TB 15G,3925,FALSE
LACRYVISC GEL OPHT TB 5G,1800,FALSE
LACTACYD LIQ HYG INT F/ 200ML,3800,FALSE
LACTACYD LIQ HYG INT FL/ 120ML,3900,FALSE
LACTACYD LIQ HYG INTIME FL/120ML,3900,FALSE
LACTACYD SOL 200ML,4750,FALSE
LACTEOL FORT GEL BT20,"2,700",FALSE
LACTEOL-FORT PDR SACH 10,2900,FALSE
LACTIV SOL VAG F/200ML,3025,FALSE
LAINO BAUME SOIN LEV GRENAD,2875,FALSE
LAINO EAU FLORALE ROSE F/250ML,4675,FALSE
LAINO SAVON ALEP F/500ML,10150,FALSE
LAINO SAVON MARSEIL NEUTRE 150 G,2475,FALSE
LAINO STICK LEVRE KAR PRO INTENS,2825,FALSE
LAINO STICK LEVRES FRAISE,2850,FALSE
LAINO STICK LEVRES VANILLE 4GR,2950,FALSE
LAIT WHITE EXPRESS,5,FALSE
LAMALINE GELULE B/16,1600,FALSE
LAME DE BISTOURI Nº 23,100,FALSE
LAMICTAL 100 MG CP B/30,14600,FALSE
LAMICTAL 50 MG CP B/30,11550,FALSE
LAMISIL 1% CR TB 15G,3625,FALSE
LAMISIL 1% SOL SPRAY FL/ 15 ML,4000,FALSE
LAMISIL 250MG COMP SECAB B/28,51250,FALSE
LAMISIL 250MG CPR BT14,25650,FALSE
LAMONTE BG CREM T/15G,925,FALSE
LANCETTES P/50,3500,FALSE
LANCOLIN 250MG INJ AMP 2ML B/6,6850,FALSE
LANSOYL FRAMBOISE GEL ORAL POT 225G,6000,FALSE
LANSOYL GEL S.SUCRE ORAL POT 215G,"7,550",FALSE
LANVIN COUTURE EAU PARF FEMME 100ML,50000,FALSE
LANZOR 15MG GELU FL30,13550,FALSE
LANZOR 30 mg BT15,21200,FALSE
LARGACTIL 100MG CP BT30,3875,FALSE
LARGACTIL 25MG AMP INJ 5ML B/5,6650,FALSE
LARGACTIL 25MG COMP B/50,3300,FALSE
LARGACTIL SOL 4% GTTE BUV FL/30ML,2500,FALSE
LARIMAL JUN 50MG/153.1MG COMP B/12,2400,FALSE
LARITEM 20/120MG CP B/24,1700,FALSE
LARITEM 40/240MG CP B/12,1700,FALSE
LARITEM 80/480MG CP B/6,1700,FALSE
LARITHER 80 MG 1ML INJ B/ 6,4300,FALSE
LARMES ARTIFICIELLE CY F/ 10ML,1225,FALSE
LAROSCORBINE 1G AMP INJ B/1VRAC,500,FALSE
LAROSCORBINE 1G AMP INJ B/6,2750,FALSE
LAROSCORBINE 1G CP EFF B/10,1550,FALSE
LAROSCORBINE 500MG INJ IM B/6,2650,FALSE
LAROSCORBINE 500MG INJ VRAC,450,FALSE
LAROSCORBINE 500MG SS CROQB/30,2650,FALSE
LAROXYL 25MG COMP B/60,3600,FALSE
LAROXYL 40MG GTTE F/ 20ML,4900,FALSE
LAROXYL 50MG COMP B/20,2600,FALSE
LASILIX 40MG CPR BT30,"2,325",FALSE
LASILIX FAIBLE 20MG CPR BT30,1525,FALSE
LASILIX FUROSEMIDE 20MG AMP INJ 2ML BT1,550,FALSE
LASILIX RETARD 60MG GELU BT30,3550,FALSE
LASILIX SPECIAL 500MG CPR B/30,21000,FALSE
"LAXMAG 13,72G SACH B/10",2600,FALSE
LEDERFOLINE 25MG CP B/30,27975,FALSE
LEDERFOLINE 5MG CP B/30,12225,FALSE
LEDERFOLINE CP SECA 15MG B/30,18550,FALSE
LEELOU BOUILLIE LAIT SOJA 400G,2125,FALSE
LEFOXIN 500 MG B/30,8875,FALSE
LEORUB GEL T/30G,1425,FALSE
LEPTICUR 10 MG CP B/30,4000,FALSE
LERIN 0.125MG COMP B/30,3250,FALSE
LERIN 0.2MG/ML INJ IM/IV B/ 5,2300,FALSE
LERZIN 5MG CP B/10,2200,FALSE
LESCOL 40MG GELU B/28,18700,FALSE
LESSTROL 10MG CPR B/30,5775,FALSE
LESSTROL 20MG COMP B/30,7200,FALSE
"LETROZOLE DENK 2,5MG B/ 30",40650,FALSE
LEUCODININE POM TB30G,1550,FALSE
LEVANT 15MG GELULES B/ 28,4100,FALSE
LEVANT 30MG GELU B/28,6900,FALSE
LEVAQUIN 500MG CP B/5,5400,FALSE
LEVO BD 1.5 MG CP B/1,1975,FALSE
LEVO DENK 250MG COMP B/ 10,4375,FALSE
LEVO DENK 500MG CP B/10,"6,350",FALSE
LEVO TEST GROSSESSE,1650,FALSE
LEVOBACT 750MG CP B/10,4875,FALSE
LEVOBACT CP 500MG B/10,3475,FALSE
LEVODIA 1.5 MG CP B/1,1000,FALSE
LEVOFLOX DENK 5MG/ML INJ F/100ML,7800,FALSE
"LEVOPHTA 0,05% COLLY FL 3ML",4325,FALSE
LEVORAY 500MG CP B/5,3475,FALSE
LEVOTHYROX 100MCG CP B/ 30,1725,FALSE
LEVOTHYROX 150MCG CP B/ 28,2800,FALSE
LEVOTHYROX 50MCG CP B/ 30,900,FALSE
LEVOTHYROX 75MG CP B/30,1400,FALSE
LEVOTOP 500MG CP B/10,7250,FALSE
LEVOTRIZ 5MG CP B/10,2300,FALSE
LEVOZ CP B/10,1450,FALSE
LEXA 500MG COMP B/10,8550,FALSE
LEXOMIL CPR 6MG SECABL 30,3000,FALSE
LIBRAX DRG BT30,1850,FALSE
LIDOCAINE UBI 2% INJ F/ 20ML,1075,FALSE
LILGRO SP FL/100ML,1925,FALSE
LINCOCINE AMP INJ 600MG 2ML 1,1700,FALSE
LINCOCINE SP 250MG B60 ml,2900,FALSE
LINCOMYCINE 500MG GELU B/120,13250,FALSE
LINCOMYCINE 500MG PL/12,1350,FALSE
LINCOMYCINE CRE 500 B/12,1625,FALSE
LIORESAL 10MG COMP B/50,5825,FALSE
LIPANTHYL 200M MICRON GELU 30,"7,775",FALSE
LIPINORM 20MG CP B/28,4875,FALSE
LIPOSIC GEL OPHT T/10G,1925,FALSE
LIPOVAS 10MG CP B/30,4375,FALSE
LIPOVAS 20 MG CP B/30,5750,FALSE
LISCORIL SP F/100ML,2025,FALSE
LISINOPRIL BIOG CPR 20 MG,"4,325",FALSE
LISTERINE FRAICHEUR B. BOUCHE 250ML,4500,FALSE
LISTERINE FRAICHEUR INTENSE 500ML,5300,FALSE
LISTERINE S. BLANCHEUR LEGER 500ML,5300,FALSE
LISTERINE TOTAL CARE 500ML,5300,FALSE
LITACOLD COMP VRAC,250,FALSE
LITACOLD CP B/80,5000,FALSE
LITACOLD SIROP FL/100ML,1400,FALSE
LIVOZED 500MG CP B/10,4625,FALSE
LIVRAN 500MG COMP B/10,4600,FALSE
LIZOPRIL 10MG COMP B/30,4575,FALSE
LIZOPRIL 20MG COMP B/30,7750,FALSE
LIZOPRIL 5 MG CP B/30,4075,FALSE
LIZOPRIL H 10MG COMP B/30,5025,FALSE
LIZOPRIL H 20MG COMP B/30,8550,FALSE
L-MESITRAN GEL T/15G,2350,FALSE
L-MESITRAN GEL T/50G,7575,FALSE
LOCACID CREM DERMAT TB30G,1950,FALSE
LOCAPRED CREM DERM TB15G,1650,FALSE
LOCASALENE POM TB15 g,2800,FALSE
LOCATOP CREME T/30G,2075,FALSE
LOCOID CR 1% TB 30G,2775,FALSE
LOCOID CR EPAISSE 1% TB 30G,2775,FALSE
LOCOID LOT 1% FL 30ML,"2,400",FALSE
LOCOID POM 1% TB 30G,2775,FALSE
"LODOZ 10MG/6,25MG COMP B/30",4925,FALSE
"LODOZ 2,5MG/6,25mg COMP B/30",4925,FALSE
"LODOZ 5MG/6,25mg CP B/30",4925,FALSE
LOFRAL 5MG CP B/30,5425,FALSE
LOGATHER 180/1080 MG FL/ 60 ML,2300,FALSE
LOLIP 10MG CP B/30,4800,FALSE
LOLIP 20MG CP B/30,6000,FALSE
LOLIP 80MG CP B/30,8300,FALSE
LOMEXIN 2% CREME T/15G,2775,FALSE
LONART 20/120MG COMP B/ 24,3950,FALSE
LONART FORTE COMP B/12,3225,FALSE
LONART SUSP FL/60ML,3275,FALSE
LONGAMYCINE 100 MG CP B/ 10,1350,FALSE
LONGAMYCINE 200 CP B/8,1575,FALSE
LONGIFENE 25MG COMPBT25,2550,FALSE
LONGIFENE SP B150 ml,3525,FALSE
LOOBID 200/500MG CP B/10,4400,FALSE
LOOBID SUSP FL/30ML,2450,FALSE
LOPERAMIDE 2MG B/100,6800,FALSE
LOPERAMIDE COMP 2MG PL/ 10,700,FALSE
LOPINE 10 CP B/30,5300,FALSE
LOPINE 5MG COMP B/30,4050,FALSE
LOPRIL 25MG CPR SECAB BT30,6600,FALSE
LOPRIL 50MG CPR SECAB BT30,11700,FALSE
LORACTYNE 100MG SP FL/ 60ML,"2,975",FALSE
LORACTYNE 10MG COMP B/ 15,3050,FALSE
LORATOL 10MG COMP B/10,2325,FALSE
LORATOL SUSP BUV FL/ 100ML,2350,FALSE
LORHIST 10MG COMP B/10,2550,FALSE
LORHIST 5 ML SUSP FL/60 ML,1175,FALSE
LORINOL 10MG COMP B/10,2675,FALSE
LORIT 5MG CP B/20,2300,FALSE
LORIX 10MG COMP B/15,3125,FALSE
LOSAR 50 MG CP B/30,4050,FALSE
LOSAR DENK 100 MG CP B/ 28,5775,FALSE
LOSAR DENK 25 MG CPR PELL B/28,3250,FALSE
LOSAR DENK 50 MG CP B/28,4050,FALSE
LOTION FLORALE 125 ML,4450,FALSE
LOTION FLORALE 50ML,2700,FALSE
LOVENOX 20MG INJ B/2,5750,FALSE
LOVENOX 40MG INJ BT2,7925,FALSE
LOVENOX 60MG SOL INJ SER BT2,10625,FALSE
"LOVENOX 80MG INJ 0,8ML+SER B/2",12300,FALSE
LOVIR 200 COMP VRAC PL/5,1400,FALSE
LOVIR 200MG CPR B/25,6600,FALSE
LOVIR 400MG CP B/25,10075,FALSE
LOVIR 5% CREME T/10GR,9550,FALSE
LOVIR 800MG CP B/25,19100,FALSE
LOXAIR 100MCG AER 200 DOSES,"2,625",FALSE
LOXEN 20MG CPR BT30,4475,FALSE
LOXEN IV 10mg BT5,8025,FALSE
LOXEN LP 50MG GELU BT60,"13,975",FALSE
LOXOF 250MG COMP B/10,4600,FALSE
LOXOF 500MG COMP B/10,8000,FALSE
LUBENTYL EMULS 250G,2825,FALSE
LUBENTYL MAGNESIE EMULS 260G,4675,FALSE
"LUBREX 0,5% COLL F/10ML",2500,FALSE
LUBRIFICA GEL LUBRIFIANT,3500,FALSE
LUFAMET 180MG/1080MG PDRE SUSP BUV/60ML,2375,FALSE
LUFAMET DS 80MG/480MG COMP B/6,2175,FALSE
LUFAMET FORTE 40MG/ 240MG B/12,2150,FALSE
LUFANTER 20/120 PED CP PL/6,925,FALSE
LUFANTER 40/240MG COMP B/12,2275,FALSE
LUFANTER 80/480MG SACHET B/6,2200,FALSE
LUFANTER SUSP BUV 60ML F/1,2325,FALSE
LUMART+ 120/20MG COMP B/ 24,3225,FALSE
LUMATE FORTE 40MG/240MG CP /12,2325,FALSE
LUMATE PLUS 80/480 CP B /6,2325,FALSE
LUMIART 80/480MG CP B/6,2500,FALSE
LUMIFORTE 180/1080 S.BUV 60 ML,2250,FALSE
LUMIFORTE 40/240 MG CP B/ 6,1775,FALSE
LUMIFORTE 60/360MG CP B/ 6,1975,FALSE
LUMIFORTE 80MG/480MG CP B/6,2100,FALSE
LUMIFORTE DT 20/120 MG CP /6,950,FALSE
"LUMIGAN 0,3MG CY SOL FL/ 3ML",16950,FALSE
LUMINA AVOINE AVENA OATMEAL GEL DOUCHE FL/ 300ML,1050,FALSE
LUMINA GEL DOUCHE A L'ALOE VERA FL/300ML,1050,FALSE
LUMINA LAIT A L'ALOE VERA FL/300ML,1350,FALSE
LUMINA LAIT AVOINE AVENA OATMEAL FL/300ML,1350,FALSE
LUMIRELAX 0.5G CP B/20,2900,FALSE
LUMITER 20/120MG CP B/24,2625,FALSE
LUMITER DS 80MG/480MG CP B/6,2625,FALSE
LUMITER SOL BUV FL/60ML,2625,FALSE
LUTENYL 5MG CPR BT10,4000,FALSE
LUZ-TEM PDR S.BUV FL/ 60ML,1950,FALSE
LYRICA 25 MG CP B/56,7600,FALSE
LYRICA 50MG GELU B/84,7500,FALSE
LYRICA 75MG GELU PL/14,7500,FALSE
LYRICA 75MG GELULES B/56,30000,FALSE
LYSAN LOTION FL/125ML,3850,FALSE
LYSANXIA 10MG CPR TB40,2500,FALSE
LYSO 6 CP B/30,5800,FALSE
LYSOFLAM CP B/10,3025,FALSE
LYSOFLAM GEL T/30GR,1575,FALSE
LYSOPAINE GORGE SS CP B/ 36,5400,FALSE
MAALOX CPR BT40,2000,FALSE
MAALOX S.BUV STICK B/20,3125,FALSE
MAALOX SUSP BUV FL250ML,2375,FALSE
MACROLYN 500MG CP B/3,3875,FALSE
MACROMAX 200 MG/5ML SP FL/30ML,"5,125",FALSE
MACROMAX 500 MG CP B/3,5200,FALSE
MADECASSOL CPR 10MG TB25,2600,FALSE
MADECASSOL CREM TB10G,1700,FALSE
MAG 2 100MG COMP B/60,3600,FALSE
MAG 2 AMP BUV B/30,5250,FALSE
MAG UP 24H CP B/15,3500,FALSE
MAGNE B6 AMP BUV 10ML BT/10,1975,FALSE
MAGNE B6 DRG BT50,2325,FALSE
MAGNES ACTIVE DENK STICK B/30,6600,FALSE
MAGNES DIRECT DENK STICK B/30,7000,FALSE
MAGNESIA CINFA SOL BUV 260ML,2500,FALSE
MAGNESIE SAN PEL N SS ANIS,2500,FALSE
MAGNESIUM AMP INJ 10ML B/12,5100,FALSE
MAGNESIUM AMP INJ 10ML PL/6 VRAC,2550,FALSE
MAGNESIUM AMP INJ 10ML VRAC,500,FALSE
MAGNESIUM MARIN FORT CP B/15,5100,FALSE
"MAGNESPASMYL 47,4MG CPR 50",5900,FALSE
MAGNORAL AMP BUV 10ML B/20,3700,FALSE
MAKRODEX 150MG COMP B/ 10,4675,FALSE
MALACUR 20/160MG CP B/6,2100,FALSE
MALACUR 40/320MG CP B/12,3250,FALSE
MALACUR 40/320MG CP B/9,3025,FALSE
MALACUR 90/720MG SP F/ 60ML,"2,150",FALSE
MALANIL 250MG AD CP B/12,17775,FALSE
MALANIL 62.5MG ENFT COMP B/12,5300,FALSE
MALAREICH 500/25MG CP B/ 3,1025,FALSE
MALARIX CPR B/12,2300,FALSE
MALARONE AD CP B/12,39600,FALSE
MALAVAN 60MG INJ B/1,1450,FALSE
MALIXIA GEL SHOWER SHAMPOO VETYVER 250ML,1925,FALSE
MALIZIA BONBON EAU TOILETTE 50ML,1600,FALSE
MALIZIA DEO BODY DONA PDI BLEU FL/100ML,1500,FALSE
MALIZIA DEO BODY SEDUC TOUJOURS VANILLA 100ML,1400,FALSE
MALIZIA DEO BODY SEDUCT PROFUMO VANILLE 100ML,1400,FALSE
MALIZIA DEO PROFUMO INTESA 100ML,1500,FALSE
MALIZIA DEO SEDUC PROFUM INTESA 150ML,1700,FALSE
MALIZIA DEO UOMO ROLL-ON 50ML,1400,FALSE
MALIZIA DEO UOMO SPRAY 150ML,1800,FALSE
MALIZIA GEL INTIM CALENDULA&ALOE VERA FL/ 200ML,1250,FALSE
MALIZIA GEL INTIM CAMOMILLE FL/200ML,1250,FALSE
MALIZIA GEL INTIM GREEN TEA&JASMIN FL/200ML,1250,FALSE
MALIZIA GEL INTIME GREEN TEA,1250,FALSE
MALIZIA GEL SHOWER SHAMPOO SILVER 250ML,"1,925",FALSE
MALIZIA LINGETTE HYGIENYQUE BB CAMOMILLE B/72,1350,FALSE
MALIZIA LINGETTES HYG MULTIP ALOES 72PCS,1350,FALSE
MALIZIA PARFUM BODY DEO PROFUMO VANILLA 150ML,1600,FALSE
MALIZIA SOAP ALMOND&VANILLA 100GR,350,FALSE
MALIZIA SOAP UOMO VETYVER 100GR,350,FALSE
MALOCIDE 50MG COMP B/20,16400,FALSE
MALOXINE COMP B/50X3,28975,FALSE
MALOXINE COMP VRAC PL/3,600,FALSE
"MALOXINE INJ 2,5ML B/2",1325,FALSE
MANIX EFFECT GEL LUBRIF T/80ML,4025,FALSE
MANIX ENDURANCE B/12,4850,FALSE
MANIX GEL LUBRIF FRAISE T/80ML,4025,FALSE
MANIX GELULES B/20,7100,FALSE
MANIX LUBRIF GEL INFINITI T/100ML,6650,FALSE
MANIX LUBRIF GEL NATURAL 100ML,4400,FALSE
MANIX SKYN B/10,4900,FALSE
MANIX SUPER B/1,250,FALSE
MANIX VARIETY B12,4150,FALSE
MANNITOL 10% PLTCAM,3025,FALSE
MARIMER BABY HYPERTO F/ 100ML,3700,FALSE
MARIMER BABY ISOTO SPRAY 100 ML,3700,FALSE
MARIMER HYPERTO SPRAY 100 ML,"3,700",FALSE
MARIMER ISOTO SPRAY 100ML,3700,FALSE
MASCULAN GEL LUBRIF SACH B/5,1100,FALSE
MASCULAN GEL LUBRIF VELVET 50ML,2575,FALSE
MASCULAN GEL LUBRIF WARMING 75ML,4000,FALSE
MASQUE FACIAL,200,FALSE
MASQUE FACIAL FFP2 P/1,1000,FALSE
MAXI 500MG GELULE PL/10,500,FALSE
MAXI 50MG CP B/20,675,FALSE
MAXI 50MG CP PL/10,275,FALSE
MAXIDEX COLLY 1% 3ML,850,FALSE
MAXIDROL COLLY FL 3ML,1600,FALSE
MAXIDROL POM OPHT TB3G5,1175,FALSE
MAXILASE 3000UI CP B/24,3025,FALSE
MAXILASE SP FL125ML,2550,FALSE
MAXIMAG AMP BUV B/30,5000,FALSE
MAYODOL 50MG B/10,2075,FALSE
MAYOR DIFFUS +30 RECHARGES,30,FALSE
MEBECARE GELU B/10,1825,FALSE
MEBENDAZOLE UBI SP F/ 30ML,850,FALSE
MECAM 15MG COMP B/10,2900,FALSE
MECAM 7.5MG COMP B/10,1925,FALSE
MECLON OV B/10,4075,FALSE
MECTIZAN 3MG CP B/500,10000,FALSE
MECTIZAN CP SCHT/5,500,FALSE
MEDIATOR CPR BT30,3750,FALSE
MEDIBRONC SP ADULTE,3825,FALSE
MEDIBRONC SP ENFANT,3100,FALSE
MEDICLAR 500MG CP B/14,"1,950",FALSE
MEDICOLD RELIEF SP F/ 100ML,2500,FALSE
MEDITONSIN SOL 35MG,3450,FALSE
MEDOMOX 250MG/5ML FL/ 60ML,1225,FALSE
MEDOMOX 500MG COMP B/ 12,1225,FALSE
MEDROL 16MG CP B/20,4475,FALSE
MEDROL CPR 4MG BT30,2375,FALSE
MEDVITE COMP B/30,3475,FALSE
MEDVITE GTTE F/25ML,1400,FALSE
MEDVITE GTTES SOL BUV FL/25ML,1175,FALSE
MEDVITE SP FL/200ML,2625,FALSE
MEFNIL 500MG COMP PL/10,1000,FALSE
MEFNIL 500MG CP B/10X10,7600,FALSE
MEFSAL 15 MG CP SEC B/10,3325,FALSE
MEFSAL 7.5MG CP SEC B/20,3200,FALSE
MEGACEF 100MG SP 60ML,5525,FALSE
MEGACEF 200 MG GELU B/16,8050,FALSE
MEGACEF 40MG SP 60 ML,3850,FALSE
MEGALIS 10MG COMP B/4,5700,FALSE
MEGALIS 20MG COMP B/4,10200,FALSE
MEGAMAG GELU BT40,3400,FALSE
MEGAMYLASE 3000U CPR,3425,FALSE
MEGAMYLASE SIROP 125ML,2600,FALSE
MEGAMYLASE SIROP 250ML,4775,FALSE
MEGAZA 1000MG CAPS B/30,6400,FALSE
MEGRIFOND SP F/60ML,1400,FALSE
MELADININE FAIBLE SOL FL/ 24ml,2050,FALSE
MELANOV 80 MG B/30,5625,FALSE
MELATONINE 5 ACT RAPIDE B/90,9150,FALSE
MELEX 1MG CP B/30,"5,675",FALSE
MELMET SR 1000MG CP B/30,3375,FALSE
MELONAX 15MG COMP B/10,3350,FALSE
MELONAX 7.5MG COMP B/10,2825,FALSE
MENTHOL BAUME T/30G,1500,FALSE
MENTHOLATUM BAUME 30G,1975,FALSE
MENTHOLATUM VANSRUB T/ 30G,2225,FALSE
MENTHOLUX VITAL BAUME T/30G,1600,FALSE
MENTOS CHEWING-GUM B/ 120,3000,FALSE
MENTOS CHEWING-GUM VRAC,25,FALSE
MEPHIXIM 100MG PDRE SUSP FL/60ML,7025,FALSE
MEPHIXIM 400M CP B/8,8125,FALSE
MERCUROCHRO PANS PANS ECO B/20,825,FALSE
MESOPRAL 20MG GELU B/28,3000,FALSE
MESPORIN 1G AMP INJ I V B/1,4950,FALSE
MESPORIN 1G AMP INJ IM B/ 1,4950,FALSE
MESPORIN 250MG AMP INJ IM B/1,2325,FALSE
MESPORIN 2G AMP INJ IV B/1,9250,FALSE
MESPORIN 500MG INJ IM B/1,3450,FALSE
MESPORIN 500MG INJ IV B/1,3475,FALSE
MESTINON 60MG COMP B/20,6650,FALSE
MET XL LP 100MG CP B/30,5200,FALSE
METAGARD CR 35MG CP B/ 30,3450,FALSE
METAKEFLIN COMP B/2,600,FALSE
METAKELFIN 500MG CPR B/3,975,FALSE
METAMIZOLE(novalgin) 500MG INJ B/10,"2,500",FALSE
METAMIZOLE(novalgin) 500MG INJ VRAC,250,FALSE
METAZOLE 500MG COMP B/ 14,1275,FALSE
METAZOLE SIROP,1125,FALSE
METEOSPASMYL CAPS BT20,2775,FALSE
METEOXANE GELU B/60,2625,FALSE
METFORAL 1G CPR B/30,2950,FALSE
METFORAL 850MG B/30,2700,FALSE
METFORMIN 500MG CP B/30 AFRICURE,625,FALSE
METFORMIN 850MG TABRAD CP B/30,1750,FALSE
METFORMIN DENK 1G CP B/ 30,2625,FALSE
METFORMIN DENK 500MG CP B/100,5450,FALSE
METFORMIN DENK 500MG CP B/30,1325,FALSE
METFORMIN DENK 850 MG pl/15,1000,FALSE
METFORMIN DENK 850MG COMP B/30,2250,FALSE
METFORMIN DENK 850MG CP B/120,7475,FALSE
METHERGIN 0.125MG CPR BT20,3200,FALSE
METHERGIN AMP 1ML BT3,2500,FALSE
METHERGIN GTT 10ML,2200,FALSE
METHOTREXATE BELLON CPR 2.5 MG,6800,FALSE
METHOTREXATE(NOVATREX) 2.5MG B/12,2700,FALSE
METMIN SR 1G CP B/30,2525,FALSE
METMIN SR 500MG CP B/30,1175,FALSE
METRO 250MG CP B/100,"3,000",FALSE
METRO 250MG CP B/20 AFRI,700,FALSE
METRO 500MG CPR B20 AFRI,1225,FALSE
METROLEX- F SP F/100ML,2975,FALSE
METRONIDA 125MG SP UBI 100ML,800,FALSE
METRONIDA 500MG CP/20,1800,FALSE
METRONIDA SP F/200ML AFRIPHA,1100,FALSE
METRONIDA UBI 500MG INJ F/100ML,1300,FALSE
METRONIDAZOL 500MG CP B/100,5000,FALSE
METRONIDAZOLE 250MG CP PL/10,300,FALSE
METRONIDAZOLE 500MG CP PL/10,500,FALSE
MEYAMYCIN 200MG CP B/20,2800,FALSE
MEYAMYCIN SP FL/60ML,2300,FALSE
MIANSERINE BIOG 10 MG CP B/30,2600,FALSE
MICOGEL CREME T/15g,1000,FALSE
MICONAZOLE CREME 2% T/ 20G,1000,FALSE
MICOZAL CREME,1700,FALSE
MICROFLOX 500MG B/10,4900,FALSE
MICROLAX AD SUPPO VRAC T/6,4000,FALSE
MICROLAX AD T/CAN 5ML B/ 12,8000,FALSE
MICROLAX AD T/CAN 5ML B/4,5500,FALSE
MICROLAX BB T/CAN 5ML B/4,5800,FALSE
MICROMOX 400MG CPR SEC B/15,8100,FALSE
MICROPIME 1GR SOL AMP INJ B/1,2725,FALSE
MICROVAL CPR BT28,"3,000",FALSE
MIDAZOLAM 10MG INJ B/1,8725,FALSE
MIFEDIA200/200 MG CP B/4,8600,FALSE
MIFEPACK CP B/5,3675,FALSE
MIFLASONE 200MG PDRE INH GEL B/60,5800,FALSE
MIFLASONE 400MCG GELU B/60 L,11475,FALSE
MIGRALGINE GELU BT12,1750,FALSE
MIGRETIL COMP B/20,2225,FALSE
MILK OF MAGNESIA 355 ML,5725,FALSE
MILTON COMP EFF B/28,3400,FALSE
MINCEUR FORCE 4 AMP B/30,14600,FALSE
MINIDRIL CPR BT21,1575,FALSE
MINIDRIL CPR BT3X21,3950,FALSE
MINIRINMELT 60MCG LYOPH CP B/30,17225,FALSE
MINOXIDIL 5% COOPER,23750,FALSE
MINOXIDIL BAILLEUL 5% F/ 60ML,6000,FALSE
MINOXIDIL COOPER 2% 60ML FL/1,5500,FALSE
MINOXIDIL COOPER 5% 60ML F/1,7925,FALSE
MIOREL 4MG AMP INJ 2ML BT5,4500,FALSE
MIOREL 4MG GELU BT12,2700,FALSE
MISIQUIN 20/160MG CP DISP B/6,1750,FALSE
MISIQUIN 40/320 MG CP B/12,3000,FALSE
MISIQUIN 80/480 MG CP B/6,3450,FALSE
MISOFEM B/4,1000,FALSE
MISOQUIN 40/320 CP B/12,2900,FALSE
MITOSYL CHANGE PMDE T/ 65G,4800,FALSE
MITOSYL POMMADE TB150G,3225,FALSE
MITRINE 5% CREME T/30G,"2,000",FALSE
MIXA LAIT BEAUTE 250ML,2300,FALSE
MIXA LAIT BEAUTE 400ML,3200,FALSE
MIXA LAIT EXPERT 250ML,3300,FALSE
MOBY BB AMANDE D. BLEU 125ML,1600,FALSE
MOBY BB AMANDE D. ROSE 125ML,1500,FALSE
MOBY BB EAU COLOGNE BLEU 300ML,1500,FALSE
MOBY BB EAU COLOGNE BLEU 750ML,3000,FALSE
MOBY BB EAU COLOGNE ROSE 300ML,1500,FALSE
MOBY BB EAU COLOGNE ROSE 750ML,3000,FALSE
MOBY BB GEL LAVANT BLEU 300ML,1500,FALSE
MOBY BB GEL LAVANT ROSE 300ML,1500,FALSE
MOBY BB LAIT BLEU 300ML,1500,FALSE
MOBY BB LAIT BLEU 750ML,3000,FALSE
MOBY BB LAIT ROSE 300ML,1500,FALSE
MOBY BB LAIT ROSE 750ML,3000,FALSE
MOBY BB LINGETTE NETTOY GRD B/80,1775,FALSE
MOBY BB LINGETTE NETTOY PETIT B/30,725,FALSE
MOBY BB SAVON BLEU 200GR,1500,FALSE
MOBY BB SAVON ROSE 200GR,1500,FALSE
MOBY BB TALC BLEU 250ML,1500,FALSE
MOBY BB TALC ROSE 250ML,1500,FALSE
MOBY BB VASELINE BLEU 250ML,1500,FALSE
MOBY BB VASELINE ROSE 250ML,"1,500",FALSE
MOBY BIBERON BLEU 250ML,2300,FALSE
MOBY TETINE,500,FALSE
MODECATE AMP IM 25MG 1ML B/3 CH,7275,FALSE
MODOPAR 125MG GELU B/60,7000,FALSE
MODOPAR LP 125MG GELU B/60,10000,FALSE
MODUCREN CPR BT30,4375,FALSE
MODURETIC CPR BT30,2825,FALSE
MOGADON CPR 5MG BT20,1000,FALSE
MOLGAN 200MG CP B/20,2525,FALSE
MONAAMI CP B/20,2400,FALSE
MONOCEF O 100MG CP B/16,2450,FALSE
MONOLITUM 15MG GEL B/28,7000,FALSE
MONOLITUM 30MG GEL B/14,7000,FALSE
MONOPROST 50M B/30,9925,FALSE
MONO-TILDIEM LP 200MG GELU 28,12825,FALSE
MONO-TILDIEM LP 300MG GELU 28,12950,FALSE
MONTEZAL 10/5MG CP B/10,3025,FALSE
