name,price,onPrescription
COMBIART 80MG/480MG CPR SEC B/,2290,FALSE
COMBICURE SP 40MG/320MG CPR B/,3250,FALSE
COMBIFRINIL CPR BT 3,1535,FALSE
COMBIFRINIL SUSP.BUV FL 15ML,2160,FALSE
COMBIMAL CPR B/3,475,FALSE
COMBIMAL SACH/3 CPR B/50,23845,FALSE
COMBITRINE SP 15/90MG PDRE SUS,1780,FALSE
COMBITRINE SP 80/480MG CPR B/6,2125,FALSE
CONASEC CR T/15G,1215,FALSE
CONCAVIT CAPSULE BT 25,3160,FALSE
CONCAVIT GOUTTE FL 15ML,1960,FALSE
CONCAVIT SIROP FL 150ML,2445,FALSE
CONGESTYL SP F/60ML,1760,FALSE
CONTALAX CPR BT 30,1270,FALSE
"COOLMETEC 20/12,5MG CPR B/30",12310,FALSE
COOLMETEC 20/25MG CPR B/30,12635,FALSE
COQUELUSEDAL ENF SUPPO B/10,1235,FALSE
COQUELUSEDAL ENF SUPPO BT 12,1175,FALSE
COQUELUSEDAL NN SUPPO B/10,1110,FALSE
CORALAN 5MG CPR PELL B/56,34040,FALSE
"CORALAN 7,5MG CPR PELL B/56",34040,FALSE
CORAMINE GLUCOSE CPR BT 20,3475,FALSE
CORDARONE 200MG CPR BT 30,9065,FALSE
CORDISTAT 5MG/10MG CPR B/30,5120,FALSE
CORNEREGEL GEL OPHT T/10G,2080,FALSE
CORRECTOL COLLYRE FL 10ML,1030,FALSE
CORTANCYL 20MG CP BT 20,2740,FALSE
CORTANCYL 5MG CPR BT 30,1575,FALSE
CORTAPAISYL CR T/15G,2020,FALSE
CORTICETINE GTT AURIC FL 5ML,760,FALSE
CORVASAL 2MG CPR BT 30,3490,FALSE
COSOPT 20MG/ML+5MG/ML COLL F/5,12500,FALSE
COTAREG 160MG/25MG CPR PELL/28,20550,FALSE
"COTAREG 80MG/12,5MG CPR PELL28",16435,FALSE
COTIPRED 20MG CPR EFFV B/20,3320,FALSE
COTREX 240MG/5ML SUSP FL 60ML,950,FALSE
COTREX 400/80MG CPR BT 20,905,FALSE
COTREX 800/160MG CPR BT 10,725,FALSE
COTRICEL 240MG/5ML SUSP BUV F/,635,FALSE
COTRIM FORT CREAT 960MG 10BL10,6285,FALSE
COTRIM 240MG/5ML SUSP BUV F/10,935,FALSE
COTRIMOXAZOL CHLORHYDRATE 100M,9760,FALSE
COTRIMOXAZOL 240MG/5ML F/100ML,845,FALSE
COTRIMOXAZOLE FORT UBI 960MG C,6940,FALSE
COTRIMOXAZOLE UBI 480MG CPR 10,2810,FALSE
COTRIMOXAZOLE UBI 480MG/5ML SP,1175,FALSE
COTRIMOXAZOLE 240MG SUSP BUV 1,330,FALSE
COTRIMOXAZOLE 480MG CPR B/1000,8420,FALSE
COTRIMOXAZOLE 480MG CPR 10BL10,2400,FALSE
COVATINE 50MG CPR BLIST /45,2535,FALSE
COVERAM 10MG/10MG CPR B/30,17615,FALSE
COVERAM 10MG/5MG CPR B/30,17330,FALSE
COVERAM 5MG/10MG CPR B/30,12230,FALSE
COVERAM 5MG/5MG CPR B/30,11945,FALSE
COVERSYL 10MG CPR PELL B/30,16470,FALSE
COVERSYL 4MG CPR BT 30,11361,FALSE
COVERSYL 5MG CPR PELL SEC B/30,11370,FALSE
COVERSYL 8MG CPR B/30,16475,FALSE
COZAAR 50MG CPR SEC B/28,4560,FALSE
CRESTOR 10MG CPR PELL B/30,15900,FALSE
CRESTOR 20MG CPR B/30,22710,FALSE
CRESTOR 5MG CPR PELL B/30,9895,FALSE
CROISCARD 500MG/250MCG CPR B/1,1615,FALSE
CROMOPTIC COLLYRE F/10ML,2615,FALSE
CROMOPTIC COLLYRE FL 5ML,2595,FALSE
CROMSOL 2% COLL F/5ML,925,FALSE
CUPID 50MG CPR B/1,1950,FALSE
CURACNE 10MG CAPS MOLLE B/30,12860,FALSE
CURACNE 20MG CAPS MOLLE B/30,23005,FALSE
CURACNE 40MG CPR B/30,40000,FALSE
CURACNE 5MG CAPS MOLLE B/30,7620,FALSE
CURAM 1G/200MG AMP INJ IV B/1,2195,FALSE
"CURAM 100/12,5MG/ML NN PDR SUS",2285,FALSE
CURAM 1000MG CPR B/10,7140,FALSE
CURAM 1000MG/125MG SACH B/12,6195,FALSE
CURAM 125MG SIROP FL/60ML,3260,FALSE
CURAM 250MG SIROP FL/60ML,4840,FALSE
CURAM 500MG COMP ENROBE B/12,3280,FALSE
CURAM 500MG/100MG AMP INJ IV B,1560,FALSE
"CURAM100/12,5MG/ML ENF PDR SUS",3940,FALSE
CURAPEL CR T/30G,3555,FALSE
CURTEC 1MG/ML SOL BUV F/60ML,1945,FALSE
CURTEC 10MG CPR B/15,3905,FALSE
CUSICROM COLLYRE 4% FL/10ML,2095,FALSE
"CUSIMOLOL 0,5% SOL OPHT F/5ML",1905,FALSE
"CUSIVIRAL PDE OPHT T/4,5G",5625,FALSE
CUTISAN 1% POUDRE TALC BT 80G,3120,FALSE
CYCLADOL CPR EFFV B/14,6350,FALSE
CYCLADOL 20MG CPR SECAB BT 14,5385,FALSE
CYCLO 3 CREME DERMQ TB 100G,3695,FALSE
CYCLO 3 CREME DERMQ TB 40G,1345,FALSE
CYCLO 3 FORT BUV AMP 5ML BT 30,3985,FALSE
CYCLO 3 FORT GELULE BT 30,3450,FALSE
CYCLOPHOSPHAMIDE 500MG INJ B/1,3915,FALSE
CYPRESS CPR PLAQ 1X21,4990,FALSE
CYSTINE B6 BAILLEUL CPR PELL B,2155,FALSE
CYTEAL LIQUIDE FL PLAST 250ML,3085,FALSE
CYTEAL LIQUIDE FL PLAST 500ML,5695,FALSE
CYTOTEC 200MCG CPR B/28,6660,FALSE
D-ARTEPP 40/320MG CPR PELL B/9,3170,FALSE
"DACRYNE COLL UNID 0,4ML B/10",2385,FALSE
DACRYO BORALINE COLLYRE FL10ML,1475,FALSE
DACRYOSERUM COLL UNID 5ML B/20,2955,FALSE
DACRYOSERUM LOT OCUL FP 150ML,2150,FALSE
DAFALGAN CODEINE CPR BT 16,1655,FALSE
DAFALGAN 500MG GELULE BT 16,1005,FALSE
DAFALGAN 600MG ADULTE SUP BT10,1220,FALSE
DAFLON 375MG CPR BT 30,2640,FALSE
DAFLON 500MG CPR B/30,4105,FALSE
DAFRAZOL 20MG CAPS B/28,4755,FALSE
DAFRAZOL 20MG GEL B/14,2635,FALSE
"DAIVOBET 50MCG/0,5MG PDE T/60G",44200,FALSE
DAKIN CPF SOL EXT 500ML F/1,2665,FALSE
DAKIN CPF SOL EXTERNE FL 250ML,1800,FALSE
DAKIN SOLUTE 1L,1930,FALSE
DAKIN SOLUTE 500ML,1195,FALSE
DAKTARIN GEL BUCCAL TB 40G,3990,FALSE
DAKTARIN POUDRE FL PDREUR 30G,2030,FALSE
DALACINE T TOPIC SOL EXT F30ML,5285,FALSE
DALACINE 150MG GEL B/12,2560,FALSE
DALACINE 300MG GELULE BT 16,6165,FALSE
DAONIL 5MG CPR BT 100,6945,FALSE
DAONIL 5MG CPR BT 20,1665,FALSE
DARTE Q SACH B/16,3210,FALSE
DARTE Q 40MG/320MG GEL B/9,3685,FALSE
DATIZOLE 500MG COMP B/4,1735,FALSE
DAZEN CPR DRG BT 40,4105,FALSE
DEBRIDAT BUV SUSP F/250ML,3070,FALSE
DEBRIDAT ENF NN SUSP F/125ML,2250,FALSE
DEBRIDAT 100MG CPR B/30,4420,FALSE
DEBRIDAT 100MG SUPPO B/10,1455,FALSE
DEBRIDAT 50MG INJ AMP 5ML B/25,31945,FALSE
DEBUTINE 200MG CPR B/30,5215,FALSE
"DECAPEPTYL LP 3,75MG INJ AMP B",124735,FALSE
DECONTRACTYL BAUME T/80G,2350,FALSE
DECONTRACTYL 250MG CPR B/50,1625,FALSE
DECONTRIN BAUME T/40GR,2295,FALSE
DEEP FREEZE COLD GEL T/100G,3520,FALSE
"DEFAL 22,75MG/ML SOL BUV GTTE",6995,FALSE
DEFAL 30MG CPR B/10,6460,FALSE
DEFAL 6MG CPR B/20,3120,FALSE
DEFLAMOL PDE T/30G,2325,FALSE
DEFNIL P 50/500MG CPR SUBLING,3245,FALSE
DELABARRE SOL GING POUSSEE DEN,3220,FALSE
DELABARRE SOL GINGIVALE F/15ML,3045,FALSE
DELIVREX 5UI/ML SOL INJ AMP B/,1543,FALSE
DELLER 5MG CPR DISP B/10,2100,FALSE
DENKALGIN PAIN RELIEF CPR B/20,1625,FALSE
DEPAKINE BUV SOL FL 40ML,4255,FALSE
DEPAKINE CHRONO 500MG CPR BT30,8520,FALSE
DEPAKINE SIROP FV 150ML,4920,FALSE
DEPAKINE 200MG CPR DRG BT 40,2765,FALSE
DEPAKINE 500MG CPR DRG BT 40,6835,FALSE
DEPO MEDROL 40MG SER INJ 1ML/1,1610,FALSE
DEPO MEDROL 80MG SER INJ /1,2370,FALSE
DEPOPROVERA 150MG FL INJ 3ML B,3295,FALSE
DERINOX GTTE NEB FL 15ML,1965,FALSE
DERMACIDE SOL MOUSST FP 250ML,2515,FALSE
DERMOBACTER SOL EXT F/300ML,2050,FALSE
DERMOFIX CREME TUBE 20GR,2650,FALSE
DERMOSALIC LOTION FL 30ML,1795,FALSE
DERMOSALIC POM TB 30 G,1790,FALSE
DEROXAT 20MG CPR B/14,9680,FALSE
DESLOR 5MG CPR B/15,4150,FALSE
DESOMEDINE COLLYRE F/10ML,1585,FALSE
DETURGYLONE NAS FL NEB 10ML,2400,FALSE
DEVNYST 1MG SUSP BUV F/30ML,1975,FALSE
DEXAGRANE COLLYRE FL 5ML,1680,FALSE
DEXAMETHASONE PHOSP SOD 75MG/3,1365,FALSE
DEXAMETHASONE 4MG INJ B/10,2565,FALSE
DEXERYL CR T/50G,1830,FALSE
DI ANTALVIC GELULE BT 20,1590,FALSE
DI HYDAN 100MG CPR BT 60,3375,FALSE
DI-DOLKO GE GEL B/20,1220,FALSE
DIABETAN 2MG CPR B/30,2510,FALSE
DIACOL SP F/200ML,2975,FALSE
DIAFORMINE SL 1G CPR B/30,2925,FALSE
DIAFORMINE 500MG CPR B/30,780,FALSE
DIAFORMINE 850MG CPR B/30,2680,FALSE
DIAGLIC 80MG CPR B/60,6890,FALSE
DIAGLIM 1MG CPR B/30,2655,FALSE
DIAGLIM 2MG CPR B/30,3430,FALSE
DIAGLIM 3MG CPR B/30,4560,FALSE
DIAGLIM 4MG CPR B/30,6830,FALSE
DIAMICRON LM 60MG CPR SEC  B/3,11320,FALSE
DIAMICRON LM 60MG CPR SEC B/15,39590,FALSE
DIAMICRON 30MG LM CPR B/30,5985,FALSE
DIAMICRON 30MG LM CPR B/60,11323,FALSE
DIAMICRON 80MG CPR B/20,3760,FALSE
DIAMICRON 80MG CPR B/60,10650,FALSE
DIAMIN 1G CPR B/30,2560,FALSE
DIAPRIDE 2MG CPR B/30,3320,FALSE
DIAPRIDE 4MG CPR B/30,6645,FALSE
DIARYL SP F/60ML,1945,FALSE
DIARYL 200MG GEL B/20,1870,FALSE
DIARZIL 2MG/125MG CPR SEC B/12,1340,FALSE
DIAZOSTIMUL 30MG CPR B/30,13330,FALSE
DIBIZIDE 5MG CPR B/30,3300,FALSE
DICETEL 100MG CPR PELL B/20,5505,FALSE
DICETEL 100MG CPR PELL B/30,6315,FALSE
DICETEL 50MG CPR BT 20,3085,FALSE
DICLAC LP 150MG CPR B/10,2518,FALSE
DICLAC LP 75MG CPR B/20,3990,FALSE
DICLAC 100MG SUPPO B/10,2535,FALSE
DICLAC 50MG CPR GASTRORES B/20,2520,FALSE
DICLAC 75MG/3ML SOL INJ B/5,2335,FALSE
DICLO DENK 100MG RETARD CPR B/,1065,FALSE
DICLO DENK 100MG RETARD CPR B/,10055,FALSE
DICLO DENK 100MG SUPPO B/10,2495,FALSE
DICLO DENK 50MG CPR B/100,4940,FALSE
DICLO DENK 50MG CPR B/20,1045,FALSE
DICLO DENK 75MG AMP INJ B/10,4775,FALSE
DICLOBERL 100MG SUPPO B/10,2575,FALSE
DICLOBERL 50MG CPR BTE 20,2180,FALSE
"DICLOCED 0,1% COLL SOL F/10ML",4500,FALSE
DICLOFENAC LM 75MG CPR B/100,7420,FALSE
DICLOFENAC SOD 75MG/3ML AMP/10,6030,FALSE
DICLOFENAC UBI 75MG/3ML IM AMP,10575,FALSE
DICLOMAX 100MG LP GEL B/10,1650,FALSE
DICLOMAX 50MG CPR B/20,1545,FALSE
DICLOMAX 75MG LP GEL B/20,2550,FALSE
DICLOSHA SR 100MG CPR B/20,1180,FALSE
DICLOWAL 100MG RETARD CPR BT10,2275,FALSE
DICLOWAL 100MG SUPPO B/10,2215,FALSE
DICLOWAL 50MG CPR BTE 20,2005,FALSE
DICLOWAL 75MG INJ.AMP 3ML BT5,1915,FALSE
DICOFEN 100MG CPR B/30,1735,FALSE
DICOFEN 50MG GEL 10BL10,2215,FALSE
DICYNONE 250MG INJ AMP B/4,2550,FALSE
DICYNONE 500MG CPR BT 20,4400,FALSE
DICYNONE 500MG GEL B/20,4515,FALSE
DIFENASOL COLL F/5ML,895,FALSE
DIFFU-K 600MG GEL B/40,1760,FALSE
DIFLAMMEX 50MG CPR B/40,4170,FALSE
DIFLUCAN 150MG GEL  B/1,7515,FALSE
DIFLUCAN 150MG GEL B/4,18915,FALSE
DIFRAREL E CPR DRG BT 24,2305,FALSE
DIFRAREL 100MG CPR BT 20,3145,FALSE
"DIGAOL 0,50% COLLYRE FL 3ML",2910,FALSE
"DIGOXINE 0,25MG CPR BT 30",1700,FALSE
DIHYDROERGOTAMINE 2MG SOL 50ML,2885,FALSE
DILTIAZEM HCL TABRAD 60MG CPR,8830,FALSE
DIMET 500MG CPR B/50,1695,FALSE
DIMET 850MG CPR B/50,4315,FALSE
DIMETANE 133MG/100ML SP SS F/2,2955,FALSE
DIOALGO GE GEL B/20,1420,FALSE
DIOVENOR 600MG CPR BT 30,9245,FALSE
"DIPREZAR 50MG/12,5MG CPR PELL",12835,FALSE
DIPROSALIC LOTION FL 30G,2485,FALSE
DIPROSALIC PDE T/30G,2485,FALSE
DIPROSEPT CREME DERMQ TB 30G,2435,FALSE
"DIPROSONE NEO CREME 0,05% T30G",2665,FALSE
"DIPROSONE 0,05% CR T/30G",2665,FALSE
"DIPROSONE 0,05% PDE T/30G",2665,FALSE
DIPROSTENE SUSP INJ SER PRER/1,3910,FALSE
"DISLEP 25MG AMP INJ 2,5ML B/6",5275,FALSE
DISLEP 25MG CPR B/20,5245,FALSE
DISMATEX 4MG CAPS B/30,5690,FALSE
DISTEM 300MG/380MG CPR B/50,3725,FALSE
DITROPAN CPR BT 60,6065,FALSE
DOGMATIL FORT 200MG CPR BT 12,6785,FALSE
DOGMATIL 50MG GELULE BT 30,3015,FALSE
DOLEX SR 75MG CPR B/30,2870,FALSE
DOLEX 50MG CPR B/30,1475,FALSE
DOLGIT 5% CREME TB 50G,2325,FALSE
DOLIMEX MIGRAINE CPR EFFV B/16,2780,FALSE
DOLIMEX RHUME CPR B/10,1900,FALSE
DOLIPRANE G.ENF 300MG SUPPO/10,1070,FALSE
DOLIPRANE J.ENF 150MG SUPPO/10,1055,FALSE
DOLIPRANE NN 100MG SUPPO B/10,1055,FALSE
DOLIPRANE 100MG PDRE SACH/12,1155,FALSE
DOLIPRANE 1000MG CPR EFFV B/8,1100,FALSE
DOLIPRANE 150MG SACH B/12,1160,FALSE
"DOLIPRANE 2,4% SP F/60ML",1270,FALSE
DOLIPRANE 200MG SACH B/12,1165,FALSE
DOLIPRANE 200MG SUPPO B/10,1055,FALSE
DOLIPRANE 300MG PDRE SACH.BT12,1185,FALSE
DOLIPRANE 500MG CPR B/16,1000,FALSE
DOLIPRANE 500MG CPR EFFV BT 16,1160,FALSE
DOLIPRANE 500MG PDRE SACH BT12,1055,FALSE
DOLIPREX SACH B/8,1895,FALSE
DOLIRHUME COMP B/16,2240,FALSE
DOLKO ADULT 500MG CPR BT 16,1005,FALSE
DOLKO ADULT 500MG SACHET BT 12,1015,FALSE
DOLKO BEBE 80MG SUPPO BT 10,940,FALSE
DOLKO ENF*BEBE SIROP FL 90ML,1410,FALSE
DOLKO 1G CPR B/8,970,FALSE
"DOLNESS 325MG/37,5MG CPR PELL",2620,FALSE
DOLO DENK GEL T/20G,2315,FALSE
DOLO SUSP BUV F/60ML,1115,FALSE
DOLOBENE GEL TUBE 20G,2205,FALSE
DOLOMAX 50/500MG CPR B/10,1150,FALSE
DOLORA 100ID 100MG LM CPR B/10,3195,FALSE
DOLORA 200ID 200MG LM CPR B/20,8540,FALSE
DOLOSPAM CPR PELL B/10,1560,FALSE
DOLOTEC 500MG CP B/16,900,FALSE
DOLOTREN DISPERSIBLE BT40,4515,FALSE
DOLOTREN GEL TB 60 GR,2715,FALSE
DOLOTREN INJ AMPOULE BTE 6,2770,FALSE
DOLOTREN SUPPO B/12,2540,FALSE
DOLOTREN 100MG GELULE BTE 20,3025,FALSE
DOLOTREN 50MG CPR BTE 20,1885,FALSE
DOLOWIN PLUS 500/100MG CPR PEL,4580,FALSE
DOLOWIN SR 200MG CPR B/30,6870,FALSE
DOLOWIN 100MG CPR B/30,3435,FALSE
DOLVIRAN CPR BT 20,1655,FALSE
DOMIZYN CPR 10MG B/30,1735,FALSE
"DONTOMYCINE 1,5MUI CPR B/16",4855,FALSE
DONTOMYCINE 3MUI CPR B/10,3760,FALSE
"DOTAREM 0,5MMOL/ML SOL INJ IV",26675,FALSE
"DOTAREM 0,5MMOL/ML SOL INJ IV",38980,FALSE
"DOTAREM 0,5MMOL/ML SOL INJ IV",50755,FALSE
DOXIUM 500MG CAPS B/30,4705,FALSE
DOXORUBICINE 10MG INJ F/5ML,9360,FALSE
DOXORUBICINE 50MG INJ F/25ML,19390,FALSE
DOXY DENK 100MG CPR B/20,2695,FALSE
DOXY 200 CPR BT 8,1730,FALSE
DOXYCYCLIN CREAT 100MG CPR/100,4160,FALSE
DOXYCYCLINE 100MG CPR 10BL10,3280,FALSE
DOXYCYCLINE 200MG CPR 10BL10,6980,FALSE
DOXYNOR 100MG CPR B/20,3430,FALSE
DOXYNOR 100MG GELULES BTE 10,2345,FALSE
DOXYNOR 200MG GELULES BTE 10,3430,FALSE
DOXYRIV 100MG GEL B/10,1495,FALSE
DOZALGIC 500MG +300MG SACH B/1,1270,FALSE
DRENOXOL 3MG/ML AMP BUV/10ML B,3760,FALSE
DRENOXOL 30MG/10ML SP F/200ML,3180,FALSE
DRILL EXPECT SIROP AD FL/200ML,3895,FALSE
DROX 250MG/5ML PDRE SUSP ORAL,3295,FALSE
DUALKIN AD CPR B/6,2505,FALSE
DUALKIN ENF CPR B/8,1515,FALSE
DUBAM BAUME ANALGESIQUE TB 30G,1740,FALSE
DUKORAL VACC ORAL CHOLERA SUSP,8695,FALSE
DULCIPHAK COLLYRE FP 10ML,995,FALSE
DUO COTECXIN 320/40MG CPR B/8,4570,FALSE
DUO COTECXIN 320/40MG CPR B/9,3740,FALSE
DUOPIL CPR /21,5120,FALSE
DUOSKIN CR T/15G,3730,FALSE
"DUOTRAV BAK FREE COLL F/2,5ML",18500,FALSE
"DUOTRAV 40MCG+5MG/ML COLL F/2,",18500,FALSE
DUPHALAC BUV SOLUTE FV 200ML,2015,FALSE
DUPHALAC SOL BUV 15ML SACH/20,3150,FALSE
DUPHALAC SP FP 200ML,2015,FALSE
DUPHALAC 10G/15ML SOL BUV SACH,3150,FALSE
DUPHASTON 10MG CPR BT 10,2600,FALSE
DUPLAMOX 250MG SP F/60ML,3285,FALSE
DUPLAMOX 500MG GEL BT 12,3490,FALSE
DUSPATALIN 100MG CPR BT 30,2775,FALSE
DUSPATALIN 200MG GEL B/30,3425,FALSE
DUSPATALIN 200MG GELULE BT 30,3415,FALSE
DYNALGIC CPR T/20,1285,FALSE
DYNAMOGEN AMPOULE BTE 20,4110,FALSE
DYNAPAR AQ 75MG/ML SOL INJ AMP,3150,FALSE
DYNAPAR EC 50MG CPR 10BL10,5260,FALSE
DYNAPAR SR 100MG CPR 10BL10,9175,FALSE
DYNAPAR TAB 50MG/500MG CPR 10B,11475,FALSE
DYNAPAR 1% GEL T/30G,1255,FALSE
ECAZIDE CPR BT 28,6945,FALSE
ECLARAN 10 GEL TB 45G,2055,FALSE
ECLARAN 5 GEL TB 45G,2055,FALSE
ECOMI CREM DERMIQUE 1% TB 30G,2990,FALSE
ECOMI LAIT DERMIQUE 1% FL30ML,3290,FALSE
ECOMI OVULES VAGINAL 150MG B/6,4470,FALSE
ECOMI POUDR DERMIQUE 1% FL30GR,3940,FALSE
ECONIF 250MG GEL B/10,680,FALSE
ECOREX  1% CREME DERMIQ TB 30G,2485,FALSE
ECOREX LAIT DERMIQUE FL 30ML,2485,FALSE
ECOREX 150MG OVULES BTE 3,3050,FALSE
EDICIN 1G PDRE SOL PERF F/1,12865,FALSE
EDICIN 500MG PDRE SOL PERF F/1,6445,FALSE
"EDOLFENE 0,3MG/ML COLL F/5ML",3675,FALSE
EDOMOX 500MG CAPS B/10,2585,FALSE
EFFEDERM LOTION VIT.A FL50ML,4315,FALSE
"EFFEDERM 0,05% CR T/30G",2230,FALSE
EFFERALGAN CODEIN CPR EFFV B/1,1905,FALSE
EFFERALGAN CODEINE CPR PELL B/,1695,FALSE
EFFERALGAN PED BUV F/90ML,1320,FALSE
EFFERALGAN VIT C CPR EFFV/20UG,1260,FALSE
EFFERALGAN VITC 330MG/200MG CP,1260,FALSE
EFFERALGAN VITC 500MG/200MG CP,1260,FALSE
EFFERALGAN 1G CPR EFFV T/8,1185,FALSE
EFFERALGAN 150MG ENF SACH B/12,930,FALSE
EFFERALGAN 150MG SUPPO B/10,1050,FALSE
EFFERALGAN 250MG SACH B/12,1055,FALSE
EFFERALGAN 300MG SUPPO B/10,1080,FALSE
EFFERALGAN 500MG CPR EFFV B/16,1295,FALSE
EFFERALGAN 500MG CPR SEC B/16,1070,FALSE
EFFERALGAN 80MG BB SUPPO B/10,975,FALSE
EFFERALGAN 80MG NN SACH B/12,860,FALSE
EFFERALGANODIS 500MG CPR B/16,1645,FALSE
"EFFEXOR LP 37,5MG GEL B/30",11220,FALSE
EFFEXOR 50MG CPR B/30,10085,FALSE
EFFIDIGEST PDRE 7G BTE 12,3920,FALSE
EFFORTIL BUV GTT FL 30ML,2370,FALSE
EFFORTIL 5MG CPR BT 30,1710,FALSE
EFLAVYL GEL B/50,4130,FALSE
ELAVIL 25MG CPR BT 60,3695,FALSE
ELDOPER 2MG GEL B/20,1750,FALSE
ELENOL CREME TB 90G,2805,FALSE
"ELICA 0,1% CR T/30G",3295,FALSE
"ELICA 0,1% PDE T/30G",4330,FALSE
ELISOR 20MG CPR SECABLE BT 28,23720,FALSE
ELIXIR PAREGORIQUE CPF FL 1LIT,32275,FALSE
ELLAONE 30MG CPR B/1,4980,FALSE
ELUDRIL BAIN BCHE FL 90ML,1630,FALSE
ELUDRIL COLLUT FL PRESS 55ML,1600,FALSE
ELUDRILPRO BAIN BCHE F/200ML,1575,FALSE
EMSOLONE 40MG CPR B/30,3230,FALSE
ENA DENK 10MG CPR B/30,7575,FALSE
ENA DENK 20MG CPR B/30,13525,FALSE
ENDOXAN ASTA 500MG INJ BT 1,6180,FALSE
ENEAS 10/20MG CPR B/30,6280,FALSE
ENGERIX B 20 AD INJ SERING1ML,5405,FALSE
"ENHANCIN 1,2G INJ B/1",1810,FALSE
"ENHANCIN 312,5MG SUSP F/100ML",4450,FALSE
ENHANCIN 625MG CPR B/20,6540,FALSE
ENOXA 2000 SOL INJ SERING B/2,3980,FALSE
ENOXA 4000 SOL INJ SERING B/2,6235,FALSE
ENOXA 6000 SOL INJ SERING B/2,7395,FALSE
ENOXA 8000 SOL INJ SERING B/2,8505,FALSE
ENTAMIZOLE DS 500MG/400MG CPR,2720,FALSE
ENTAMIZOLE 250MG/200MG CPR B/3,2720,FALSE
ENTAMIZOLE 250MG/200MG SUSP BU,2780,FALSE
ENTERAL 100MG SACHETS B/12,1550,FALSE
ENTERAL 200MG GELULES B/12,1375,FALSE
ENTEROGERMINA 2MLRD/5ML FL B/1,3011,FALSE
EOSINE AQU 2% AMP 5ML B10 GILB,1950,FALSE
EOSINE AQU.2% AMP 2ML B10 GILB,1310,FALSE
EOSINE DISODIQUE PDRE B/250G,83265,FALSE
EOSINE GILB ETUI F/100ML,1325,FALSE
EOSINE GILB ETUI F/50ML,1030,FALSE
EPITOPIC GEL APPL LOCAL TB 15G,1570,FALSE
EPITOPIC 50MG CREME TB 15G,1640,FALSE
ERCEFURYL 200MG GELULE BT 28,2645,FALSE
ERECTAD 20MG CPR B/4,13230,FALSE
ERECTOR 25MG CPR B/1,1520,FALSE
EREKTA 50MG CPR B/4,8455,FALSE
ERESTRID 5MG CPR B/10,3990,FALSE
"ERLUS 2,5MG/5ML SP F/60ML",2505,FALSE
ERLUS 5MG CPR B/14,2280,FALSE
ERLUS 5MG CPR B/7,1710,FALSE
EROCIN 500MG CPR 10BL10,5665,FALSE
ERY 125MG GLE SACH BT 24,2415,FALSE
ERY 250MG GLE SACH BT 24,2495,FALSE
ERY 500MG CPR BT 10,2630,FALSE
ERY 500MG CPR BT 20,4055,FALSE
ERYCEL 125MG/5ML SUSP BUV F/10,825,FALSE
ERYCIN 125MG SP F/100ML,1070,FALSE
ERYFLUID SOL EXT FL 100ML,4235,FALSE
ERYTHROCINE 1000MG SACH BT 10,6840,FALSE
ERYTHROCINE 250 GLE SIR FL60ML,1875,FALSE
ERYTHROCINE 500 GLE SACH BT 12,2815,FALSE
ERYTHROMICYNE ALICE 500MG 10BL,7560,FALSE
ERYTHROMYCINE 500MG CPR B/100,8250,FALSE
ERYTHROMYCINE 500MG CPR 10BL10,16105,FALSE
ERYTHRORIV 200MG/5ML SUSP F/10,2450,FALSE
ERYTHRORIV 250MG SUSP BUV F/10,2450,FALSE
ES-ULCIZONE 20MG CPR B/14,3320,FALSE
ES-ULCIZONE 40MG CPR B/14,4230,FALSE
"ESCINOR 1,5MG CPR B/1",2970,FALSE
ESCODYNE CPR EFFV B/10,2088,FALSE
ESIDREX 25MG CPR BT 20,765,FALSE
ESLOTIN 5MG CPR B/10,1715,FALSE
ESMERON 50MG/5ML SOL INJ F/5ML,44420,FALSE
ESOMED 40MG CPR B/30,6260,FALSE
ESOPEL 40MG CPR B/14,5830,FALSE
ESTULIC 2MG CPR BT 30,3205,FALSE
ETHER RECTIFIE METAL FL/200ML,4530,FALSE
EUCALYPTINE SIROP FL 250G,3575,FALSE
EUPHON BUV SIROP ADULT FL150ML,2020,FALSE
EUPHON MENTHOL PAST B/70,3525,FALSE
EUPHON SP F/300ML,3645,FALSE
EURAX CREME DERM T/60G,2510,FALSE
EURYTHMIC 200MG CPR B/30,7240,FALSE
EUVANOL SOLUT.NASAL SPRAY 15ML,2500,FALSE
EXACYL 1G SOL BUV AMP10ML BT 5,3220,FALSE
EXACYL 500MG CPR BT 20,4265,FALSE
EXACYL 500MG IV AMP 5ML B/5,2390,FALSE
EXCEGIN 250MG/250MG/50MG SUSP,895,FALSE
EXFORGE FCT 10MG/160MG CPR PEL,20450,FALSE
EXFORGE FCT 5/80MG CPR PELL B/,20440,FALSE
EXFORGE FCT 5MG/160MG CPR PELL,20450,FALSE
"EXFORGE HCT FCT 10MG/160MG/12,",20470,FALSE
EXFORGE HCT FCT 10MG/160MG/25M,20470,FALSE
"EXFORGE HCT FCT 5MG/160MG/12,5",20470,FALSE
EXIFOL GEL B/30,2310,FALSE
EXIFOL SP/200ML,3390,FALSE
EXILAR 10MG CPR PELL B/4,4955,FALSE
EXILAR 20MG CPR PELL B/4,7700,FALSE
EXODERIL CREME TB 15G,2750,FALSE
EXODERIL SOLUTION FL 10ML,2575,FALSE
EXOFENE SILIC.EXT TALC BT 160G,2505,FALSE
